Symbol,Price,% Change,Score,RSI,RSI Zone,ATR%,EMA20,Trend,Sentiment Bar,Momentum,News Sentiment,notes
PII,63.78,-1.0,50.12,46.49,Neutral,3.48,65.2098,Bearish,★★★☆☆ →,-0.37,0.0,
EMN,60.25,-3.94,50.03,45.84,Neutral,3.34,61.2171,Bearish,★★★☆☆ →,4.08,0.0,
VOYA,70.21,-0.75,49.98,40.12,Neutral,2.62,72.2745,Bearish,★★★☆☆ →,-4.67,0.0,
SCCO,129.34,-1.04,49.97,48.18,Neutral,3.36,132.1225,Bearish,★★★☆☆ →,0.33,0.0,
SNOW,257.38,0.14,49.92,50.22,Neutral,3.91,260.189,Bearish,★★★☆☆ →,-3.03,0.0,
MRC,13.78,0.0,49.9,44.51,Neutral,3.85,13.9479,Bearish,★★★☆☆ →,-4.77,0.0,
RNG,27.22,-0.15,49.72,42.49,Neutral,3.6,27.9383,Bearish,★★★☆☆ →,-0.91,0.0,
FXI,40.12,-1.3,49.7,48.3,Neutral,1.46,40.3199,Neutral,★★★☆☆ →,0.73,0.0,
S,16.67,-0.71,49.58,44.13,Neutral,3.72,17.0752,Bearish,★★★☆☆ →,-1.19,0.0,
OPFI,9.83,0.0,49.57,47.47,Neutral,5.6,9.9112,Neutral,★★★☆☆ →,1.65,0.0,
IONS,71.55,2.45,49.51,51.72,Neutral,4.68,71.7661,Neutral,★★★☆☆ →,-2.85,0.0,
TECK,41.1,-0.04,49.5,45.12,Neutral,3.25,42.1734,Bearish,★★★☆☆ →,-0.01,0.0,
PANW,205.58,0.16,49.49,41.85,Neutral,2.65,211.6885,Bearish,★★★☆☆ →,-4.17,0.0,
ASHR,32.9,-1.26,49.41,49.59,Neutral,1.04,33.0381,Neutral,★★★☆☆ →,-0.3,0.0,
SSRM,21.5,1.06,49.4,47.89,Neutral,5.47,21.6765,Neutral,★★★☆☆ →,-0.94,0.0,
TOL,129.09,-0.96,49.39,36.07,Neutral,2.64,133.7519,Bearish,★★★☆☆ →,-3.44,0.0,
CGUS,39.69,-0.13,49.3,46.73,Neutral,1.18,39.9653,Neutral,★★★☆☆ →,-1.51,0.0,
SDRL,30.09,0.08,49.3,48.09,Neutral,4.7,30.3029,Neutral,★★★☆☆ →,-2.64,0.0,
LAUR,30.01,-0.4,49.26,49.52,Neutral,5.67,30.2058,Neutral,★★★☆☆ →,1.18,0.0,
CMPO,20.41,2.77,49.22,50.03,Neutral,7.18,20.5153,Neutral,★★★☆☆ →,-0.63,0.0,
CHWY,33.53,0.12,49.07,39.87,Neutral,3.81,34.4035,Bearish,★★★☆☆ →,1.85,0.0,
NCNO,25.22,-1.18,49.07,42.32,Neutral,3.7,25.9046,Bearish,★★★☆☆ →,-0.73,0.0,
ASML,1006.98,-1.26,49.06,47.94,Neutral,2.4,1025.3393,Bearish,★★★☆☆ →,-5.61,0.0,
UPRO,111.63,-0.4,48.99,45.66,Neutral,3.55,114.322,Bearish,★★★☆☆ →,-2.47,0.0,
INDV,30.49,2.21,48.97,66.25,Neutral,5.35,28.8605,Bullish,★★★☆☆ →,-2.28,0.0,
GEHC,73.15,-1.11,48.91,43.52,Neutral,3.2,74.6195,Bearish,★★★☆☆ →,-1.77,0.0,
UNFI,37.77,-2.23,48.89,46.75,Neutral,3.32,38.5734,Bearish,★★★☆☆ →,2.8,0.0,
TRMB,76.78,-1.01,48.84,42.19,Neutral,3.2,79.0893,Bearish,★★★☆☆ →,-2.32,0.0,
RKT,16.85,-1.16,48.79,47.26,Neutral,5.16,17.0588,Bearish,★★★☆☆ →,0.55,0.0,
SBH,14.42,1.67,48.78,47.33,Neutral,5.67,14.5688,Bearish,★★★☆☆ →,1.89,0.0,
CNH,10.05,-0.5,48.77,42.77,Neutral,3.94,10.281,Bearish,★★★☆☆ →,-3.46,0.0,
AJG,258.51,0.7,48.72,40.27,Neutral,2.93,262.8659,Bearish,★★★☆☆ →,6.39,0.0,
SPXL,212.04,-0.5,48.69,45.57,Neutral,3.56,217.2812,Bearish,★★★☆☆ →,-2.54,0.0,
NKE,62.88,-2.02,48.69,41.3,Neutral,2.92,64.6645,Bearish,★★★☆☆ →,2.69,0.0,
PRGS,41.63,-0.93,48.57,39.28,Neutral,2.89,43.0835,Bearish,★★★☆☆ →,-1.19,0.0,
SEM,13.1,-1.5,48.55,41.67,Neutral,3.93,13.4529,Bearish,★★★☆☆ →,-1.92,0.0,
RYN,21.7,-0.41,48.53,34.95,Neutral,2.62,22.5466,Bearish,★★★☆☆ →,-0.41,0.0,
PSN,82.38,-0.31,48.42,45.92,Neutral,3.89,83.8246,Bearish,★★★☆☆ →,3.54,0.0,
NKTR,57.26,1.01,48.33,50.0,Neutral,6.98,57.6718,Neutral,★★★☆☆ →,2.2,0.0,
BTSG,32.0,0.79,48.28,50.93,Neutral,3.91,32.3526,Bearish,★★★☆☆ →,-4.45,0.0,
ALHC,16.52,-1.49,48.24,43.5,Neutral,4.48,16.8818,Bearish,★★★☆☆ →,-1.9,0.0,
DYNF,59.98,-0.05,48.23,50.07,Neutral,1.21,60.1663,Neutral,★★★☆☆ →,-1.77,0.0,
WYNN,119.96,-0.63,48.2,45.54,Neutral,3.81,122.9819,Bearish,★★★☆☆ →,-1.13,0.0,
GGLL,79.76,-1.51,48.2,54.16,Neutral,6.22,79.3697,Neutral,★★★☆☆ →,-5.89,0.0,
TWLO,122.67,-2.14,48.17,52.9,Neutral,5.09,122.5637,Neutral,★★★☆☆ →,-5.61,0.0,
GRND,14.01,-2.57,48.0,48.55,Neutral,5.0,14.1547,Bearish,★★★☆☆ →,2.26,0.0,
GRNY,24.64,-0.32,47.97,40.33,Neutral,1.96,25.3504,Bearish,★★★☆☆ →,-5.45,0.0,
NVST,19.4,-2.46,47.94,40.14,Neutral,3.64,19.9739,Bearish,★★★☆☆ →,-3.43,0.0,
SNDR,21.47,0.09,47.73,42.8,Neutral,3.61,22.1008,Bearish,★★★☆☆ →,-2.05,0.0,
PCOR,74.77,-0.95,47.61,50.52,Neutral,4.14,75.1017,Neutral,★★★☆☆ →,5.78,0.0,
FIGR,40.24,16.33,47.54,53.49,Neutral,8.72,38.7868,Bullish,★★★☆☆ →,-3.82,0.0,
CRM,243.66,1.34,47.4,46.08,Neutral,2.96,247.4268,Bearish,★★★☆☆ →,-6.77,0.0,
OLMA,8.39,-0.12,47.33,47.75,Neutral,7.05,8.4994,Bearish,★★★☆☆ →,2.32,0.0,
FTNT,82.31,1.58,47.26,45.82,Neutral,3.63,83.5253,Bearish,★★★☆☆ →,-5.95,0.0,
CTRI,20.87,-0.33,47.25,49.6,Neutral,4.86,20.9681,Neutral,★★★☆☆ →,3.37,0.0,
ANF,69.74,-2.62,47.2,40.73,Neutral,3.94,71.8585,Bearish,★★★☆☆ →,-0.58,0.0,
ALH,26.02,2.48,47.18,53.1,Neutral,3.79,26.1711,Neutral,★★★☆☆ →,-3.06,0.0,
GLNG,38.37,1.16,47.15,43.45,Neutral,2.93,39.1525,Bearish,★★★☆☆ →,-6.91,0.0,
CCK,97.14,-3.79,47.13,50.15,Neutral,2.77,97.454,Neutral,★★★☆☆ →,0.18,0.0,
NP,24.85,0.49,47.12,65.02,Neutral,5.8,25.5598,Bearish,★★★☆☆ →,-2.24,0.0,
XIFR,9.4,0.11,47.09,41.97,Neutral,3.56,9.6984,Bearish,★★★☆☆ →,-1.57,0.0,
DPST,85.29,0.71,47.08,46.5,Neutral,5.55,86.1458,Neutral,★★★☆☆ →,3.76,0.0,
HBM,15.77,-0.57,47.07,49.34,Neutral,5.05,15.9992,Bearish,★★★☆☆ →,-0.38,0.0,
FHB,24.25,-1.26,47.06,46.0,Neutral,2.04,24.5277,Bearish,★★★☆☆ →,-1.54,0.0,
OKTA,83.53,-0.49,47.03,35.92,Neutral,2.95,86.6951,Bearish,★★★☆☆ →,-3.96,0.0,
PWR,426.52,-0.65,47.02,45.2,Neutral,3.83,437.777,Bearish,★★★☆☆ →,-2.77,0.0,
EWT,65.17,1.84,46.99,49.94,Neutral,1.49,65.3568,Neutral,★★★☆☆ →,-2.59,0.0,
SHAK,91.04,0.55,46.96,45.74,Neutral,4.76,92.4942,Bearish,★★★☆☆ →,-3.61,0.0,
AROC,24.09,2.47,46.78,44.38,Neutral,3.67,24.6226,Bearish,★★★☆☆ →,-5.31,0.0,
NVT,105.32,-1.15,46.63,49.74,Neutral,4.4,106.7209,Bearish,★★★☆☆ →,-3.92,0.0,
TECH,58.86,-0.88,46.62,46.01,Neutral,4.15,60.1689,Bearish,★★★☆☆ →,-3.67,0.0,
TSM,281.93,-1.01,46.62,43.41,Neutral,3.09,290.7663,Bearish,★★★☆☆ →,-4.12,0.0,
XYL,141.63,-0.77,46.57,32.39,Neutral,1.91,147.8481,Bearish,★★★☆☆ →,-5.38,0.0,
INMD,14.07,-0.71,46.54,34.33,Neutral,2.26,14.6794,Bearish,★★★☆☆ →,-3.83,0.0,
SONO,16.28,-1.66,46.53,46.0,Neutral,4.56,16.6611,Bearish,★★★☆☆ →,-0.76,0.0,
DHI,142.43,-0.68,46.38,31.73,Neutral,2.86,148.6531,Bearish,★★★☆☆ →,-1.51,0.0,
BTU,28.87,-0.69,46.35,50.39,Neutral,6.07,29.1341,Neutral,★★★☆☆ →,-3.34,0.0,
OR,32.31,-0.28,46.32,42.36,Neutral,3.2,33.103,Bearish,★★★☆☆ →,4.77,0.0,
CPRT,41.08,-1.3,46.29,36.1,Neutral,2.64,42.4387,Bearish,★★★☆☆ →,-4.47,0.0,
LZ,9.94,-0.7,46.23,45.59,Neutral,5.0,10.1467,Bearish,★★★☆☆ →,0.2,0.0,
RSI,17.24,-0.63,46.17,40.96,Neutral,3.84,17.7567,Bearish,★★★☆☆ →,1.83,0.0,
KSS,16.59,-0.97,45.89,49.6,Neutral,5.69,16.802,Bearish,★★★☆☆ →,2.96,0.0,
PK,10.32,-1.2,45.85,41.68,Neutral,3.55,10.611,Bearish,★★★☆☆ →,3.56,0.0,
SMPL,19.89,0.71,45.84,37.19,Neutral,3.74,20.6169,Bearish,★★★☆☆ →,-1.53,0.0,
BA,194.52,-0.03,45.76,31.51,Neutral,2.7,202.8845,Bearish,★★★☆☆ →,-4.9,0.0,
FSLR,253.08,-1.37,45.7,52.27,Neutral,5.8,253.8706,Neutral,★★★☆☆ →,-4.75,0.0,
NRG,164.21,-0.59,45.56,46.35,Neutral,4.85,167.7742,Bearish,★★★☆☆ →,-2.25,0.0,
EWA,25.95,0.04,45.51,35.22,Neutral,1.3,26.6454,Bearish,★★★☆☆ →,-3.32,0.0,
KLAC,1139.9,0.49,45.43,47.32,Neutral,3.69,1168.3702,Bearish,★★★☆☆ →,-4.49,0.0,
XPO,133.66,-0.07,45.43,48.94,Neutral,4.53,135.121,Bearish,★★★☆☆ →,-4.98,0.0,
PSKY,15.68,0.0,45.33,46.16,Neutral,4.3,15.894,Bearish,★★★☆☆ →,5.66,0.0,
CG,53.33,-0.15,45.27,40.28,Neutral,3.83,54.8113,Bearish,★★★☆☆ →,3.63,0.0,
JMIA,10.6,-0.09,45.11,47.5,Neutral,7.88,10.8254,Bearish,★★★☆☆ →,-1.4,0.0,
AEXA,11.17,2.01,45.08,51.27,Neutral,2.16,11.3086,Bearish,★★★☆☆ →,-2.27,0.0,
GEV,578.31,3.61,45.07,48.57,Neutral,4.56,578.419,Neutral,★★★☆☆ →,-0.51,0.0,
AAL,12.76,-2.37,44.89,49.34,Neutral,4.8,12.9297,Bearish,★★★☆☆ →,-4.35,0.0,
CI,269.66,-0.45,44.7,44.54,Neutral,4.57,274.9977,Bearish,★★★☆☆ →,4.27,0.0,
AVT,46.45,-0.64,44.5,32.17,Neutral,2.69,48.4783,Bearish,★★★☆☆ →,-3.53,0.0,
OBDC,11.95,0.42,44.47,32.26,Neutral,2.42,12.4232,Bearish,★★★☆☆ →,-7.44,0.0,
APH,133.74,-1.12,44.27,49.24,Neutral,3.29,136.0241,Bearish,★★★☆☆ →,-5.52,0.0,
TRI,140.77,-0.26,44.26,35.18,Neutral,3.38,146.5018,Bearish,★★★☆☆ →,-3.98,0.0,
IVES,31.9,-0.75,44.17,40.03,Neutral,2.71,33.1709,Bearish,★★★☆☆ →,-4.52,0.0,
HAYW,15.53,-1.58,44.12,44.89,Neutral,3.72,15.9077,Bearish,★★★☆☆ →,-6.16,0.0,
UNH,323.33,0.46,43.95,38.7,Neutral,3.13,336.6928,Bearish,★★★☆☆ →,-2.27,0.0,
EFX,207.15,0.07,43.94,32.84,Neutral,2.75,215.4946,Bearish,★★★☆☆ →,-1.28,0.0,
NN,12.7,0.24,43.9,46.32,Neutral,6.41,12.8287,Bearish,★★★☆☆ →,6.01,0.0,
DT,46.84,0.13,43.83,42.18,Neutral,3.55,47.9839,Bearish,★★★☆☆ →,-7.21,0.0,
AG,12.01,-1.72,43.81,47.98,Neutral,6.21,12.2325,Bearish,★★★☆☆ →,-4.07,0.0,
NVDY,15.07,-2.21,43.73,45.07,Neutral,3.66,15.4727,Bearish,★★★☆☆ →,-5.91,0.0,
CYBR,487.93,0.13,43.68,41.82,Neutral,2.48,503.148,Bearish,★★★☆☆ →,-5.98,0.0,
IGV,107.44,0.56,43.68,35.95,Neutral,2.26,111.7217,Bearish,★★★☆☆ →,-7.14,0.0,
QLD,138.06,-0.95,43.67,43.84,Neutral,3.45,142.6884,Bearish,★★★☆☆ →,-4.55,0.0,
CUBE,36.62,-0.08,43.64,33.52,Neutral,2.81,38.3251,Bearish,★★★☆☆ →,-1.03,0.0,
AIP,13.72,0.51,43.62,50.82,Neutral,9.04,13.8968,Bearish,★★★☆☆ →,4.81,0.0,
BX,141.44,1.37,43.6,32.99,Neutral,2.93,148.0342,Bearish,★★★☆☆ →,-2.06,0.0,
IT,231.03,0.37,43.57,41.42,Neutral,3.76,237.8823,Bearish,★★★☆☆ →,-6.05,0.0,
CNR,82.37,-0.25,43.55,46.88,Neutral,5.52,84.3902,Bearish,★★★☆☆ →,0.87,0.0,
OXLC,14.07,-0.64,43.43,30.81,Neutral,2.05,14.772,Bearish,★★★☆☆ →,-4.94,0.0,
FOUR,69.88,-3.29,43.43,42.62,Neutral,5.12,71.7205,Bearish,★★★☆☆ →,2.19,0.0,
FRPT,53.44,0.0,43.38,48.07,Neutral,5.14,54.2502,Bearish,★★★☆☆ →,-5.0,0.0,
GH,94.37,0.25,43.31,69.24,Neutral,7.08,87.3187,Bullish,★★★☆☆ →,-4.6,0.0,
ESI,25.89,-3.14,43.22,43.97,Neutral,3.54,26.6676,Bearish,★★★☆☆ →,-4.54,0.0,
MLYS,40.78,-0.17,43.19,49.5,Neutral,8.75,41.6107,Bearish,★★★☆☆ →,2.44,0.0,
AS,30.37,-0.13,43.18,40.72,Neutral,3.68,31.1855,Bearish,★★★☆☆ →,-3.5,0.0,
VCYT,38.69,-1.68,42.98,51.9,Neutral,6.03,38.8604,Neutral,★★★☆☆ →,7.12,0.0,
KNX,42.97,-2.16,42.95,44.64,Neutral,3.95,44.4498,Bearish,★★★☆☆ →,-2.07,0.0,
CDW,145.08,-1.14,42.92,41.47,Neutral,3.85,149.3571,Bearish,★★★☆☆ →,-6.3,0.0,
NOW,846.16,-0.5,42.85,33.98,Neutral,3.27,882.9141,Bearish,★★★☆☆ →,-4.66,0.0,
AMZN,234.69,-1.22,42.81,49.82,Neutral,3.58,237.028,Neutral,★★★☆☆ →,-7.6,0.0,
ALLE,161.25,-1.99,42.73,32.71,Neutral,1.82,167.8908,Bearish,★★★☆☆ →,-2.08,0.0,
MKSI,141.16,-1.11,42.64,49.36,Neutral,5.3,144.074,Bearish,★★★☆☆ →,2.89,0.0,
ARES,146.4,-1.39,42.61,39.67,Neutral,3.66,151.4704,Bearish,★★★☆☆ →,-5.85,0.0,
BNTX,103.09,-0.76,42.43,46.37,Neutral,3.9,104.9704,Bearish,★★★☆☆ →,-0.83,0.0,
HMY,17.22,-3.48,42.38,49.21,Neutral,4.92,17.3341,Neutral,★★★☆☆ →,6.76,0.0,
SHC,15.55,-0.61,42.3,40.52,Neutral,3.9,16.0779,Bearish,★★★☆☆ →,-5.39,0.0,
CSTM,15.42,-1.47,42.17,45.42,Neutral,4.34,15.8576,Bearish,★★★☆☆ →,-4.93,0.0,
RBRK,72.02,0.66,42.17,42.2,Neutral,4.48,74.5321,Bearish,★★★☆☆ →,-0.8,0.0,
FLS,67.16,-1.24,42.1,62.69,Neutral,4.92,64.4776,Bullish,★★★☆☆ →,-6.53,0.0,
TOST,35.98,0.22,41.71,44.9,Neutral,5.2,37.0417,Bearish,★★★☆☆ →,0.95,0.0,
YMAX,10.82,-0.37,41.68,32.79,Neutral,2.32,11.3642,Bearish,★★★☆☆ →,-4.79,0.0,
ASX,14.61,-0.14,41.63,57.35,Neutral,4.25,14.3685,Bullish,★★★☆☆ →,-9.76,0.0,
FBIN,48.01,-1.74,41.62,38.99,Neutral,3.59,49.8902,Bearish,★★★☆☆ →,-5.16,0.0,
UAL,93.79,-1.3,41.54,44.93,Neutral,4.46,96.459,Bearish,★★★☆☆ →,3.33,0.0,
OLN,20.23,0.55,41.5,41.82,Neutral,3.86,20.9065,Bearish,★★★☆☆ →,3.43,0.0,
XPEV,23.58,-5.72,41.49,49.6,Neutral,6.76,24.053,Bearish,★★★☆☆ →,3.92,0.0,
AVGO,342.46,0.73,41.38,45.25,Neutral,4.11,352.7496,Bearish,★★★☆☆ →,-5.54,0.0,
EMR,127.58,-0.25,41.37,41.16,Neutral,2.95,131.3771,Bearish,★★★☆☆ →,-8.5,0.0,
CDNS,314.93,-0.34,41.36,34.73,Neutral,3.13,328.5217,Bearish,★★★☆☆ →,-6.11,0.0,
CVNA,318.31,-0.07,41.13,45.31,Neutral,6.99,327.2691,Bearish,★★★☆☆ →,-4.22,0.0,
DOCU,67.76,1.12,41.11,40.05,Neutral,3.34,70.1084,Bearish,★★★☆☆ →,-7.23,0.0,
WB,10.29,2.31,41.02,35.76,Neutral,2.7,10.7987,Bearish,★★★☆☆ →,-3.27,0.0,
TENB,26.89,-0.35,40.98,31.96,Neutral,3.07,28.21,Bearish,★★★☆☆ →,-4.19,0.0,
IOT,37.81,-2.35,40.96,44.89,Neutral,3.92,38.8953,Bearish,★★★☆☆ →,-6.62,0.0,
LC,17.1,-0.81,40.94,47.78,Neutral,5.13,17.5663,Bearish,★★★☆☆ →,-3.72,0.0,
ICLR,162.18,-0.78,40.94,39.58,Neutral,4.1,168.5492,Bearish,★★★☆☆ →,-3.92,0.0,
EAT,113.19,-3.39,40.78,44.38,Neutral,4.83,114.5465,Bearish,★★★☆☆ →,7.75,0.0,
BROS,53.71,-3.0,40.77,44.44,Neutral,5.62,55.4734,Bearish,★★★☆☆ →,-1.43,0.0,
ENOV,29.99,-2.85,40.75,44.71,Neutral,4.77,30.9072,Bearish,★★★☆☆ →,-4.43,0.0,
SILJ,22.56,-1.4,40.72,49.54,Neutral,4.43,22.6906,Neutral,★★★☆☆ →,8.41,0.0,
XME,91.01,-0.9,40.69,41.44,Neutral,3.34,94.8099,Bearish,★★★☆☆ →,1.04,0.0,
KGS,33.47,-0.67,40.6,42.1,Neutral,3.73,34.4417,Bearish,★★★☆☆ →,-7.71,0.0,
GOOS,13.18,-2.08,40.58,47.3,Neutral,5.22,13.3809,Bearish,★★★☆☆ →,-6.72,0.0,
UPWK,16.57,0.55,40.5,47.81,Neutral,5.7,16.8612,Bearish,★★★☆☆ →,-6.38,0.0,
COUR,8.48,0.59,40.36,37.35,Neutral,3.16,8.8429,Bearish,★★★☆☆ →,2.66,0.0,
SWK,65.21,-0.67,40.35,37.69,Neutral,3.61,68.1642,Bearish,★★★☆☆ →,-2.13,0.0,
HPE,22.83,-0.44,40.23,41.58,Neutral,3.67,23.6175,Bearish,★★★☆☆ →,-6.82,0.0,
VBTX,30.26,0.0,40.19,34.67,Neutral,2.85,31.7402,Bearish,★★★☆☆ →,-4.81,0.0,
APTV,78.91,-2.64,40.13,38.43,Neutral,3.12,82.5973,Bearish,★★★☆☆ →,-3.5,0.0,
FWRG,16.97,1.07,40.13,48.27,Neutral,5.69,17.1741,Bearish,★★★☆☆ →,7.07,0.0,
STM,23.22,-0.51,40.07,33.38,Neutral,2.56,24.7025,Bearish,★★★☆☆ →,-0.85,0.0,
GPK,16.06,-0.37,39.77,37.16,Neutral,4.24,16.6912,Bearish,★★★☆☆ →,2.55,0.0,
CHYM,18.9,-1.51,39.68,46.65,Neutral,7.02,19.2682,Bearish,★★★☆☆ →,5.91,0.0,
CSGP,68.05,-0.7,39.65,31.39,Neutral,4.1,71.327,Bearish,★★★☆☆ →,-1.92,0.0,
PRVA,23.36,-0.38,39.63,39.72,Neutral,3.96,24.2851,Bearish,★★★☆☆ →,-5.39,0.0,
BBY,75.72,-0.6,39.6,39.0,Neutral,2.84,78.8844,Bearish,★★★☆☆ →,-7.11,0.0,
THC,193.47,0.29,39.44,42.3,Neutral,3.55,200.4574,Bearish,★★★☆☆ →,-6.86,0.0,
PWP,18.39,-1.66,39.41,40.45,Neutral,5.78,19.0926,Bearish,★★★☆☆ →,-1.66,0.0,
ODFL,132.33,0.03,39.39,38.86,Neutral,3.81,137.4915,Bearish,★★★☆☆ →,-6.39,0.0,
SVIX,19.0,-0.84,39.37,44.15,Neutral,4.81,19.6941,Bearish,★★★☆☆ →,-1.2,0.0,
BAH,82.91,-0.9,39.32,32.78,Neutral,3.0,87.9292,Bearish,★★★☆☆ →,-2.39,0.0,
AAP,50.03,-0.38,39.22,44.06,Neutral,6.32,51.2194,Bearish,★★★☆☆ →,5.53,0.0,
WAY,35.15,-0.47,39.02,39.33,Neutral,3.45,36.6234,Bearish,★★★☆☆ →,-6.23,0.0,
ROKU,99.26,-0.51,38.85,46.18,Neutral,5.97,101.739,Bearish,★★★☆☆ →,-6.45,0.0,
ST,29.75,-0.95,38.78,41.12,Neutral,4.05,31.0182,Bearish,★★★☆☆ →,-3.21,0.0,
CE,38.94,-2.58,38.7,45.47,Neutral,5.81,39.9209,Bearish,★★★☆☆ →,5.07,0.0,
VRT,172.51,0.9,38.67,47.63,Neutral,6.39,177.7801,Bearish,★★★☆☆ →,-4.59,0.0,
NTAP,107.82,-1.48,38.61,33.92,Neutral,2.65,113.4938,Bearish,★★★☆☆ →,-4.87,0.0,
FLO,11.39,0.0,38.59,32.63,Neutral,3.17,11.983,Bearish,★★★☆☆ →,-4.12,0.0,
NVO,47.76,-1.04,38.54,37.01,Neutral,3.62,50.0659,Bearish,★★★☆☆ →,-1.02,0.0,
PTC,178.6,-0.57,38.45,32.47,Neutral,2.84,187.3262,Bearish,★★★☆☆ →,-7.0,0.0,
CLMT,18.67,1.97,38.42,45.49,Neutral,5.75,19.1136,Bearish,★★★☆☆ →,-7.07,0.0,
GLL,14.54,3.78,38.37,44.39,Neutral,3.64,14.8306,Bearish,★★★☆☆ →,-3.77,0.0,
MRVL,85.2,-1.45,38.28,45.93,Neutral,5.71,88.2345,Bearish,★★★☆☆ →,-2.73,0.0,
CRH,109.57,-1.43,38.27,33.33,Neutral,2.32,115.0324,Bearish,★★★☆☆ →,-7.46,0.0,
FORM,50.15,-1.12,38.26,54.77,Neutral,7.78,49.3891,Bullish,★★★☆☆ →,-11.08,0.0,
DXC,12.91,-3.08,38.25,43.53,Neutral,4.75,13.4109,Bearish,★★★☆☆ →,-2.71,0.0,
MMYT,77.04,1.09,38.24,33.94,Neutral,3.7,80.9276,Bearish,★★★☆☆ →,-2.27,0.0,
EBAY,83.85,-0.69,38.08,41.12,Neutral,4.52,87.2174,Bearish,★★★☆☆ →,1.3,0.0,
TTWO,234.24,-0.34,38.05,34.35,Neutral,2.85,245.3973,Bearish,★★★☆☆ →,-7.21,0.0,
MOS,25.91,-0.54,38.03,32.32,Neutral,3.5,27.28,Bearish,★★★☆☆ →,-2.41,0.0,
YINN,47.94,-1.34,37.94,44.97,Neutral,4.4,49.566,Bearish,★★★☆☆ →,3.6,0.0,
GTES,22.07,-1.78,37.78,37.06,Neutral,4.28,23.0854,Bearish,★★★☆☆ →,-0.27,0.0,
SLG,47.77,-0.42,37.76,31.6,Neutral,3.26,50.9949,Bearish,★★★☆☆ →,-4.92,0.0,
DECK,82.82,-0.34,37.72,39.27,Neutral,3.6,86.5242,Bearish,★★★☆☆ →,2.1,0.0,
NXPI,195.05,-1.04,37.69,33.45,Neutral,3.12,207.1084,Bearish,★★★☆☆ →,-4.58,0.0,
NVDA,185.58,-2.41,37.67,45.6,Neutral,4.59,191.3493,Bearish,★★★☆☆ →,-6.6,0.0,
AMDL,21.52,-0.97,37.61,52.85,Neutral,11.31,21.2541,Bullish,★★★☆☆ →,-11.84,0.0,
QXO,17.38,-0.6,37.51,43.37,Neutral,5.37,17.9705,Bearish,★★★☆☆ →,2.99,0.0,
ELAN,21.09,-4.09,37.44,46.1,Neutral,3.98,21.738,Bearish,★★☆☆☆ →,-7.7,0.0,
EYPT,11.58,0.61,37.34,45.29,Neutral,8.38,11.8994,Bearish,★★☆☆☆ →,-6.99,0.0,
SLGN,37.75,-0.63,36.99,33.24,Neutral,4.01,39.6903,Bearish,★★☆☆☆ →,-2.23,0.0,
MBLY,12.26,-0.49,36.96,35.79,Neutral,3.37,13.0266,Bearish,★★☆☆☆ →,-1.53,0.0,
KMB,103.86,-0.15,36.92,32.07,Neutral,3.55,108.8589,Bearish,★★☆☆☆ →,3.2,0.0,
UTZ,10.5,-0.19,36.85,38.39,Neutral,5.08,10.8841,Bearish,★★☆☆☆ →,3.86,0.0,
AMAT,226.01,1.25,36.85,50.69,Neutral,4.05,227.8902,Neutral,★★☆☆☆ →,-4.92,0.0,
JBGS,17.96,0.5,36.8,30.46,Neutral,3.89,19.1041,Bearish,★★☆☆☆ →,-4.38,0.0,
AIQ,50.15,-0.1,36.72,44.33,Neutral,2.2,51.3249,Bearish,★★☆☆☆ →,-6.37,0.0,
GPN,74.11,-1.76,36.56,32.64,Neutral,3.78,79.3598,Bearish,★★☆☆☆ →,-3.88,0.0,
MIDD,118.24,0.17,36.41,31.86,Neutral,4.05,124.4949,Bearish,★★☆☆☆ →,-3.18,0.0,
FA,13.19,0.46,36.37,41.73,Neutral,5.13,13.5283,Bearish,★★☆☆☆ →,6.89,0.0,
EQH,44.72,-0.95,36.28,34.23,Neutral,2.91,46.8253,Bearish,★★☆☆☆ →,-8.34,0.0,
BAM,51.56,-0.6,36.19,34.19,Neutral,2.86,53.997,Bearish,★★☆☆☆ →,-5.15,0.0,
MAN,28.64,-0.76,36.12,30.37,Neutral,4.02,30.8896,Bearish,★★☆☆☆ →,-4.82,0.0,
CAR,138.56,0.73,36.08,41.31,Neutral,5.19,143.2054,Bearish,★★☆☆☆ →,4.76,0.0,
ALK,41.67,-1.58,35.91,38.48,Neutral,4.05,43.6297,Bearish,★★☆☆☆ →,1.46,0.0,
COF,211.15,-2.61,35.84,40.3,Neutral,2.49,218.1787,Bearish,★★☆☆☆ →,-4.76,0.0,
NTNX,65.54,-0.56,35.66,37.15,Neutral,3.19,68.808,Bearish,★★☆☆☆ →,-6.46,0.0,
LBRT,15.8,-0.75,35.66,49.61,Neutral,6.27,16.2238,Bearish,★★☆☆☆ →,-7.11,0.0,
SNPS,390.96,0.29,35.64,31.5,Neutral,3.57,419.6926,Bearish,★★☆☆☆ →,-6.1,0.0,
FLEX,59.99,0.77,35.64,45.55,Neutral,5.47,62.0766,Bearish,★★☆☆☆ →,-6.12,0.0,
RIVN,14.81,-1.95,35.59,50.97,Neutral,8.26,14.8991,Neutral,★★☆☆☆ →,18.52,0.0,
TTAN,87.88,-1.63,35.52,33.76,Neutral,3.81,93.6141,Bearish,★★☆☆☆ →,-4.61,0.0,
CRBG,29.12,-0.03,35.4,33.72,Neutral,3.42,30.7384,Bearish,★★☆☆☆ →,-5.91,0.0,
