Symbol,Price,% Change,Score,RSI,RSI Zone,ATR%,EMA20,Trend,Sentiment Bar,Momentum,News Sentiment,notes
LEVI,20.49,-4.32,41.95,43.58,Neutral,3.18,21.0271,Bearish,★★★☆☆ →,5.21,0.0,
EXPI,10.49,-2.78,41.95,47.68,Neutral,5.04,10.6273,Bearish,★★★☆☆ →,6.07,0.0,
FLG,10.73,-3.9,41.92,36.87,Neutral,3.25,11.2072,Bearish,★★★☆☆ →,-2.68,0.0,
CTRI,20.48,-1.87,41.87,46.71,Neutral,5.37,20.9216,Bearish,★★★☆☆ →,4.01,0.0,
BV,11.83,-2.87,41.87,35.16,Neutral,2.82,12.3971,Bearish,★★★☆☆ →,-3.03,0.0,
ZWS,44.82,-2.73,41.79,37.72,Neutral,3.09,46.781,Bearish,★★★☆☆ →,-4.39,0.0,
FIVE,147.72,0.46,41.73,42.43,Neutral,4.26,152.2979,Bearish,★★★☆☆ →,-5.53,0.0,
GLOB,58.9,-3.56,41.7,45.57,Neutral,4.97,60.6624,Bearish,★★★☆☆ →,0.04,0.0,
GRND,13.88,-0.96,41.64,47.41,Neutral,4.94,14.128,Bearish,★★★☆☆ →,5.11,0.0,
NVT,104.04,-2.36,41.57,47.71,Neutral,4.64,106.599,Bearish,★★★☆☆ →,-5.09,0.0,
RYN,21.47,-1.47,41.53,32.97,Neutral,2.76,22.5247,Bearish,★★★☆☆ →,-1.47,0.0,
LAZ,47.61,-3.76,41.5,39.29,Neutral,3.46,49.6673,Bearish,★★★☆☆ →,-1.75,0.0,
ONB,19.78,-4.72,41.41,35.67,Neutral,2.73,20.7253,Bearish,★★★☆☆ →,-3.28,0.0,
SCCO,127.08,-2.76,41.38,45.27,Neutral,3.63,131.9077,Bearish,★★★☆☆ →,-1.42,0.0,
OR,31.88,-1.6,41.24,40.34,Neutral,3.39,33.0621,Bearish,★★★☆☆ →,3.37,0.0,
NVST,19.11,-1.49,41.18,36.8,Neutral,3.72,19.8916,Bearish,★★★☆☆ →,-5.16,0.0,
PII,62.62,-2.8,41.0,43.45,Neutral,3.74,65.0994,Bearish,★★★☆☆ →,-2.18,0.0,
HAYW,15.3,-1.51,40.94,41.73,Neutral,3.78,15.8494,Bearish,★★★☆☆ →,-5.53,0.0,
RNG,26.78,-1.76,40.94,39.79,Neutral,3.85,27.8964,Bearish,★★★☆☆ →,-2.51,0.0,
PPTA,22.62,4.82,40.9,49.23,Neutral,7.66,22.8369,Neutral,★★★☆☆ →,6.15,0.0,
SOXX,283.56,-1.72,40.8,44.05,Neutral,3.46,293.8277,Bearish,★★★☆☆ →,-4.29,0.0,
PNR,101.82,-2.41,40.79,30.04,Neutral,2.43,107.1958,Bearish,★★★☆☆ →,-5.0,0.0,
TECK,40.39,-1.75,40.64,42.38,Neutral,3.45,42.1063,Bearish,★★★☆☆ →,-1.73,0.0,
STM,22.73,-2.61,40.59,30.97,Neutral,2.79,24.6558,Bearish,★★★☆☆ →,-2.95,0.0,
APO,124.32,-4.81,40.54,43.76,Neutral,4.24,128.6029,Bearish,★★★☆☆ →,-4.74,0.0,
ICLN,16.8,-1.29,40.38,48.32,Neutral,3.17,17.1072,Bearish,★★★☆☆ →,-2.15,0.0,
MDB,339.6,-3.69,40.38,47.61,Neutral,5.16,348.6568,Bearish,★★★☆☆ →,-4.56,0.0,
NVDA,186.6,-1.88,40.25,46.39,Neutral,4.59,191.4464,Bearish,★★★☆☆ →,-6.08,0.0,
DRVN,14.08,1.29,40.25,40.22,Neutral,4.37,14.5493,Bearish,★★★☆☆ →,-6.2,0.0,
CUBE,36.03,-1.62,40.22,30.64,Neutral,2.86,38.106,Bearish,★★★☆☆ →,-3.7,0.0,
VBTX,30.26,0.0,40.19,34.67,Neutral,2.85,31.7402,Bearish,★★★☆☆ →,-4.81,0.0,
CRH,109.18,-0.36,40.16,32.59,Neutral,2.35,114.475,Bearish,★★★☆☆ →,-6.94,0.0,
WHR,68.15,-3.03,40.12,41.32,Neutral,3.67,70.3171,Bearish,★★★☆☆ →,-3.33,0.0,
WH,70.0,-2.89,40.07,30.07,Neutral,2.84,73.931,Bearish,★★★☆☆ →,-4.41,0.0,
CLMT,18.57,-0.54,40.02,44.35,Neutral,5.78,19.0618,Bearish,★★★☆☆ →,-5.88,0.0,
PCOR,72.6,-3.83,39.94,45.65,Neutral,4.53,74.8948,Bearish,★★★☆☆ →,2.7,0.0,
WYNN,118.14,-2.15,39.93,43.28,Neutral,4.1,122.8082,Bearish,★★★☆☆ →,-2.64,0.0,
IR,73.68,-2.37,39.9,33.73,Neutral,3.05,77.3179,Bearish,★★★☆☆ →,-4.58,0.0,
TXN,154.99,-2.72,39.9,32.38,Neutral,2.84,163.5562,Bearish,★★★☆☆ →,-2.74,0.0,
FCX,39.01,-2.86,39.87,41.6,Neutral,3.84,40.6567,Bearish,★★★☆☆ →,-1.04,0.0,
DVA,117.3,-3.5,39.85,35.08,Neutral,3.32,123.0531,Bearish,★★★☆☆ →,-2.23,0.0,
AMZN,232.87,-0.78,39.79,48.25,Neutral,3.62,236.632,Bearish,★★★☆☆ →,-6.6,0.0,
ALLY,37.71,-4.02,39.7,39.32,Neutral,3.16,39.407,Bearish,★★★☆☆ →,-4.82,0.0,
TRMB,75.55,-2.59,39.62,39.36,Neutral,3.38,78.9724,Bearish,★★★☆☆ →,-3.88,0.0,
BANC,16.18,-5.13,39.61,39.21,Neutral,2.91,16.962,Bearish,★★★☆☆ →,-3.43,0.0,
CRM,237.07,-2.71,39.6,40.82,Neutral,3.14,246.44,Bearish,★★★☆☆ →,-6.83,0.0,
XLY,228.77,-0.92,39.5,38.66,Neutral,1.96,236.0411,Bearish,★★★☆☆ →,-3.94,0.0,
FRPT,52.74,-1.31,39.44,46.26,Neutral,5.14,54.1064,Bearish,★★★☆☆ →,-5.87,0.0,
RKT,16.44,-3.58,39.43,44.29,Neutral,5.53,17.0196,Bearish,★★★☆☆ →,-1.91,0.0,
IT,226.9,-1.79,39.41,38.49,Neutral,4.0,236.8363,Bearish,★★★☆☆ →,-0.12,0.0,
AMTM,21.48,-2.7,39.35,39.07,Neutral,3.8,22.4419,Bearish,★★★☆☆ →,-2.16,0.0,
SILJ,22.31,-2.49,39.14,48.07,Neutral,4.66,22.6668,Bearish,★★★☆☆ →,7.21,0.0,
DYN,20.24,7.72,39.1,56.61,Neutral,8.79,19.2104,Bullish,★★★☆☆ →,-5.95,0.0,
IGV,105.51,-1.8,39.06,32.26,Neutral,2.41,111.1301,Bearish,★★★☆☆ →,-5.79,0.0,
NTRS,122.72,-3.67,38.99,36.32,Neutral,2.52,128.1338,Bearish,★★★☆☆ →,-3.78,0.0,
DIS,105.69,-0.1,38.99,35.93,Neutral,2.84,110.9188,Bearish,★★★☆☆ →,-5.18,0.0,
UNH,320.65,-0.38,38.96,36.81,Neutral,3.26,336.4371,Bearish,★★★☆☆ →,-3.08,0.0,
BEN,21.54,-2.84,38.89,36.65,Neutral,2.74,22.6236,Bearish,★★★☆☆ →,-4.65,0.0,
GGAL,51.46,-2.56,38.85,57.32,Neutral,6.11,50.4996,Bullish,★★★☆☆ →,-13.16,0.0,
DB,35.12,-4.91,38.81,44.52,Neutral,2.78,36.2073,Bearish,★★★☆☆ →,-2.08,0.0,
BZ,20.52,-0.19,38.73,35.02,Neutral,3.48,21.506,Bearish,★★★☆☆ →,-4.78,0.0,
BAH,81.68,-1.49,38.58,30.82,Neutral,3.03,87.3336,Bearish,★★★☆☆ →,-3.8,0.0,
CDNS,311.29,-1.16,38.58,32.51,Neutral,2.75,326.8806,Bearish,★★★☆☆ →,-6.58,0.0,
KLAC,1133.7,-0.05,38.58,46.26,Neutral,3.91,1167.7797,Bearish,★★★☆☆ →,-5.01,0.0,
MTH,64.56,-3.27,38.56,36.23,Neutral,3.33,67.7309,Bearish,★★★☆☆ →,-1.15,0.0,
BOX,30.75,-3.94,38.53,34.07,Neutral,2.41,31.9668,Bearish,★★★☆☆ →,-2.44,0.0,
SSO,110.84,-1.9,38.32,41.96,Neutral,2.56,114.1721,Bearish,★★★☆☆ →,-3.16,0.0,
DLR,157.73,-0.28,38.01,31.57,Neutral,2.68,167.0135,Bearish,★★★☆☆ →,-6.26,0.0,
ALKT,20.4,-0.39,37.94,40.33,Neutral,5.47,21.0463,Bearish,★★★☆☆ →,4.56,0.0,
CLS,309.16,-0.55,37.51,50.98,Neutral,8.36,313.5302,Bearish,★★★☆☆ →,-7.93,0.0,
PK,10.13,-3.06,37.49,38.43,Neutral,3.78,10.5925,Bearish,★★☆☆☆ →,1.6,0.0,
BC,62.04,-3.44,37.4,40.39,Neutral,3.38,65.0532,Bearish,★★☆☆☆ →,-3.38,0.0,
IWP,134.23,-1.91,37.39,32.49,Neutral,1.78,139.8133,Bearish,★★☆☆☆ →,-3.38,0.0,
MTZ,193.37,0.6,37.28,42.79,Neutral,5.21,200.13,Bearish,★★☆☆☆ →,-1.09,0.0,
SVXY,47.61,-2.5,37.19,40.33,Neutral,2.68,49.3423,Bearish,★★☆☆☆ →,-2.56,0.0,
KBR,40.54,-3.62,37.18,33.84,Neutral,3.29,42.7728,Bearish,★★☆☆☆ →,-4.38,0.0,
GBCI,40.16,-5.15,36.99,33.59,Neutral,3.68,42.619,Bearish,★★☆☆☆ →,-1.74,0.0,
NCNO,24.83,-2.7,36.97,39.69,Neutral,3.93,25.8675,Bearish,★★☆☆☆ →,-2.26,0.0,
PD,14.86,-3.76,36.88,37.35,Neutral,3.18,15.6805,Bearish,★★☆☆☆ →,-2.37,0.0,
RIVN,14.87,-1.59,36.81,51.28,Neutral,8.41,14.9043,Neutral,★★☆☆☆ →,18.96,0.0,
BBY,74.63,-1.44,36.81,36.12,Neutral,2.79,78.4792,Bearish,★★☆☆☆ →,-5.97,0.0,
MRNA,24.76,-0.04,36.73,45.56,Neutral,6.78,25.5272,Bearish,★★☆☆☆ →,4.25,0.0,
APTV,76.82,-2.65,36.7,34.15,Neutral,3.24,82.0471,Bearish,★★☆☆☆ →,-4.98,0.0,
KKR,114.02,-4.92,36.64,34.15,Neutral,3.59,120.5701,Bearish,★★☆☆☆ →,-3.61,0.0,
LZ,9.72,-2.9,36.51,42.27,Neutral,5.33,10.1257,Bearish,★★☆☆☆ →,-2.02,0.0,
VFC,14.24,-4.84,36.48,45.72,Neutral,4.88,14.7256,Bearish,★★☆☆☆ →,3.52,0.0,
CRI,30.58,-5.84,36.45,46.35,Neutral,4.93,31.6268,Bearish,★★☆☆☆ →,2.95,0.0,
BRZE,26.98,-6.12,36.44,44.09,Neutral,5.41,28.0465,Bearish,★★☆☆☆ →,-0.88,0.0,
TROW,97.42,-4.23,36.32,32.35,Neutral,2.43,102.6485,Bearish,★★☆☆☆ →,-3.8,0.0,
RUN,18.57,-0.43,36.23,46.83,Neutral,9.13,19.29,Bearish,★★☆☆☆ →,-2.57,0.0,
GFS,32.96,-0.27,36.21,41.44,Neutral,4.97,34.3189,Bearish,★★☆☆☆ →,-4.24,0.0,
CUK,23.14,-2.61,36.16,33.3,Neutral,4.0,24.7953,Bearish,★★☆☆☆ →,-2.36,0.0,
NOW,836.08,-1.69,36.13,31.81,Neutral,3.48,881.9536,Bearish,★★☆☆☆ →,-5.8,0.0,
RSI,16.83,-2.35,36.07,37.54,Neutral,3.88,17.6689,Bearish,★★☆☆☆ →,0.33,0.0,
SLGN,37.56,-1.13,36.06,32.49,Neutral,4.13,39.6722,Bearish,★★☆☆☆ →,-2.72,0.0,
BABA,157.78,2.59,36.04,41.95,Neutral,3.75,164.7481,Bearish,★★☆☆☆ →,-3.97,0.0,
TTWO,233.58,-0.62,35.98,33.84,Neutral,2.94,245.3345,Bearish,★★☆☆☆ →,-7.47,0.0,
SCS,15.52,-1.18,35.88,28.75,Oversold,1.69,15.9737,Bearish,★★☆☆☆ ↑,-2.24,0.0,
WBI,23.52,-4.93,35.88,41.95,Neutral,4.84,24.5293,Bearish,★★☆☆☆ →,-3.53,0.0,
GLNG,37.27,-2.87,35.8,37.61,Neutral,3.05,38.9732,Bearish,★★☆☆☆ →,-8.04,0.0,
URBN,61.11,-0.57,35.77,35.55,Neutral,4.12,64.2276,Bearish,★★☆☆☆ →,-3.14,0.0,
PDD,129.04,-1.46,35.74,39.46,Neutral,2.29,133.8539,Bearish,★★☆☆☆ →,-3.59,0.0,
THC,192.47,-0.23,35.74,41.23,Neutral,3.67,200.3622,Bearish,★★☆☆☆ →,-7.35,0.0,
WAL,73.75,-5.65,35.67,36.9,Neutral,3.31,78.1422,Bearish,★★☆☆☆ →,-4.28,0.0,
PRVA,23.22,-0.98,35.67,38.64,Neutral,4.13,24.2718,Bearish,★★☆☆☆ →,-5.95,0.0,
COUR,8.13,-4.13,35.63,32.71,Neutral,3.33,8.775,Bearish,★★☆☆☆ →,0.74,0.0,
QLD,137.03,-1.69,35.58,42.6,Neutral,3.69,142.5903,Bearish,★★☆☆☆ →,-5.26,0.0,
GDDY,125.1,-3.55,35.58,33.08,Neutral,3.03,131.4949,Bearish,★★☆☆☆ →,-7.46,0.0,
SEM,12.74,-2.75,35.58,35.36,Neutral,4.09,13.385,Bearish,★★☆☆☆ →,-4.26,0.0,
VOYA,68.57,-3.07,35.56,35.71,Neutral,2.82,72.1183,Bearish,★★☆☆☆ →,-6.9,0.0,
GEHC,70.63,-3.44,35.52,36.02,Neutral,3.39,74.2396,Bearish,★★☆☆☆ →,-4.94,0.0,
KMB,103.66,-0.35,35.47,31.77,Neutral,3.77,108.8398,Bearish,★★☆☆☆ →,3.0,0.0,
ONTO,127.23,-0.54,35.39,45.1,Neutral,6.34,132.5339,Bearish,★★☆☆☆ →,-1.46,0.0,
FIBK,29.68,-5.27,35.34,37.42,Neutral,3.25,31.3384,Bearish,★★☆☆☆ →,-4.97,0.0,
CCL,25.35,-2.56,35.33,32.9,Neutral,4.31,27.3039,Bearish,★★☆☆☆ →,-2.89,0.0,
SPXL,207.11,-2.82,35.32,41.63,Neutral,3.92,216.8112,Bearish,★★☆☆☆ →,-4.8,0.0,
NXPI,190.51,-3.34,35.28,30.49,Neutral,3.42,206.6755,Bearish,★★☆☆☆ →,-6.8,0.0,
XME,90.1,-1.89,35.26,39.99,Neutral,3.47,94.7228,Bearish,★★☆☆☆ →,0.02,0.0,
SWK,63.64,-3.06,35.14,34.22,Neutral,3.91,68.0147,Bearish,★★☆☆☆ →,-4.49,0.0,
SNPS,390.24,0.11,35.12,31.06,Neutral,3.74,419.624,Bearish,★★☆☆☆ →,-6.27,0.0,
FHB,23.39,-3.55,35.09,36.95,Neutral,2.27,24.4193,Bearish,★★☆☆☆ →,-4.14,0.0,
ALK,39.12,-6.12,35.08,32.21,Neutral,4.46,43.2002,Bearish,★★☆☆☆ →,-3.22,0.0,
CNH,9.76,-2.89,34.93,37.91,Neutral,4.16,10.2314,Bearish,★★☆☆☆ →,-5.24,0.0,
FWRG,16.5,-2.77,34.92,44.36,Neutral,5.93,17.1099,Bearish,★★☆☆☆ →,-6.25,0.0,
AAL,12.34,-3.29,34.83,45.41,Neutral,4.8,12.8735,Bearish,★★☆☆☆ →,-2.45,0.0,
AAP,48.92,-2.22,34.66,41.37,Neutral,6.44,51.0005,Bearish,★★☆☆☆ →,1.73,0.0,
CDW,140.24,-3.34,34.62,36.31,Neutral,4.07,148.4888,Bearish,★★☆☆☆ →,-1.0,0.0,
ZION,48.92,-4.12,34.54,35.66,Neutral,2.86,51.5918,Bearish,★★☆☆☆ →,-4.09,0.0,
TWLO,120.2,-4.12,34.53,49.84,Neutral,5.42,122.3282,Bearish,★★☆☆☆ →,-7.52,0.0,
AXP,341.25,-4.46,34.52,39.05,Neutral,2.49,357.2346,Bearish,★★☆☆☆ →,-5.34,0.0,
JD,29.54,0.78,34.5,30.77,Neutral,3.24,31.8755,Bearish,★★☆☆☆ →,-7.17,0.0,
GTES,21.4,-3.04,34.45,32.85,Neutral,4.52,22.9249,Bearish,★★☆☆☆ →,-0.37,0.0,
DOW,21.68,-5.43,34.37,40.95,Neutral,3.68,22.7928,Bearish,★★☆☆☆ →,-4.01,0.0,
AA,35.79,-4.78,34.33,46.54,Neutral,4.94,37.2308,Bearish,★★☆☆☆ →,1.52,0.0,
CWK,14.76,-4.65,34.29,33.64,Neutral,3.95,15.7309,Bearish,★★☆☆☆ →,-5.57,0.0,
DECK,80.72,-2.54,34.24,36.59,Neutral,3.58,85.9714,Bearish,★★☆☆☆ →,1.48,0.0,
HGV,38.33,-2.65,34.15,34.72,Neutral,3.84,41.039,Bearish,★★☆☆☆ →,-5.58,0.0,
CHA,14.29,-2.92,34.1,33.86,Neutral,4.45,15.4033,Bearish,★★☆☆☆ →,-3.97,0.0,
DAL,55.79,-4.48,34.1,42.52,Neutral,4.19,58.4829,Bearish,★★☆☆☆ →,0.26,0.0,
MUX,16.95,-1.71,34.08,45.2,Neutral,6.57,17.6979,Bearish,★★☆☆☆ →,-1.42,0.0,
TPR,101.71,0.3,34.07,39.74,Neutral,4.51,106.6021,Bearish,★★☆☆☆ →,-4.4,0.0,
RBLX,101.22,-1.04,34.02,31.43,Neutral,5.78,111.5434,Bearish,★★☆☆☆ →,-2.79,0.0,
MAC,16.58,-3.66,33.84,37.89,Neutral,3.55,17.4253,Bearish,★★☆☆☆ →,-6.33,0.0,
OLN,19.19,-4.62,33.84,36.21,Neutral,4.41,20.8074,Bearish,★★☆☆☆ →,-1.89,0.0,
AMBA,84.06,-4.3,33.82,46.25,Neutral,5.81,87.362,Bearish,★★☆☆☆ →,2.55,0.0,
CG,51.38,-3.66,33.8,34.71,Neutral,4.13,54.4845,Bearish,★★☆☆☆ →,1.1,0.0,
NAVI,11.34,-6.05,33.79,35.09,Neutral,3.82,12.0836,Bearish,★★☆☆☆ →,-5.5,0.0,
Z,68.43,-0.54,33.75,34.1,Neutral,3.78,72.768,Bearish,★★☆☆☆ →,-6.3,0.0,
EYE,24.46,3.21,33.63,44.7,Neutral,5.7,24.9937,Bearish,★★☆☆☆ →,-4.45,0.0,
LYFT,21.58,-6.74,33.58,50.49,Neutral,5.82,21.8081,Bearish,★★☆☆☆ →,11.12,0.0,
FBIN,46.35,-3.47,33.47,33.76,Neutral,3.82,49.5526,Bearish,★★☆☆☆ →,-6.54,0.0,
CARR,53.15,-1.76,33.41,31.6,Neutral,3.58,56.7513,Bearish,★★☆☆☆ →,-7.65,0.0,
ALHC,16.04,-2.91,33.4,37.37,Neutral,4.6,16.8016,Bearish,★★☆☆☆ →,-6.14,0.0,
CAL,9.94,-3.59,33.33,31.36,Neutral,7.12,11.3919,Bearish,★★☆☆☆ →,-4.42,0.0,
UTZ,10.02,-4.75,33.33,32.88,Neutral,5.66,10.8384,Bearish,★★☆☆☆ →,-0.89,0.0,
EMN,57.45,-4.65,33.19,38.6,Neutral,3.69,60.8584,Bearish,★★☆☆☆ →,-5.42,0.0,
SFM,82.58,0.97,33.19,33.56,Neutral,6.19,88.5091,Bearish,★★☆☆☆ →,-1.33,0.0,
BAI,33.55,-1.06,33.02,40.17,Neutral,3.5,35.2128,Bearish,★★☆☆☆ →,-6.99,0.0,
AMPL,9.96,-7.18,33.02,44.83,Neutral,5.72,10.3127,Bearish,★★☆☆☆ →,5.06,0.0,
HBM,15.33,-2.79,33.0,45.82,Neutral,5.03,15.9355,Bearish,★★☆☆☆ →,3.23,0.0,
UPRO,108.9,-2.84,32.97,41.5,Neutral,3.92,114.062,Bearish,★★☆☆☆ →,-4.86,0.0,
LRCX,147.46,-0.54,32.97,46.64,Neutral,4.92,153.6177,Bearish,★★☆☆☆ →,-5.34,0.0,
UDOW,106.8,-3.57,32.9,43.5,Neutral,3.76,111.3174,Bearish,★★☆☆☆ →,-3.54,0.0,
SIG,95.59,-5.37,32.89,40.48,Neutral,3.94,100.5772,Bearish,★★☆☆☆ →,-2.06,0.0,
JBL,200.45,-0.7,32.85,41.01,Neutral,4.62,210.2822,Bearish,★★☆☆☆ →,-4.19,0.0,
FA,12.5,-5.23,32.81,34.58,Neutral,5.65,13.4304,Bearish,★★☆☆☆ →,-2.72,0.0,
SNDR,20.77,-3.17,32.77,37.96,Neutral,3.99,22.0341,Bearish,★★☆☆☆ →,-5.25,0.0,
TRI,137.14,-2.83,32.68,31.35,Neutral,3.66,146.1561,Bearish,★★☆☆☆ →,-6.45,0.0,
LSCC,61.73,-3.82,32.59,35.27,Neutral,5.72,66.8359,Bearish,★★☆☆☆ →,-2.37,0.0,
S,16.16,-3.78,32.58,39.65,Neutral,4.11,17.0261,Bearish,★★☆☆☆ →,-4.24,0.0,
CHYM,18.45,-2.38,32.53,44.53,Neutral,7.23,19.1903,Bearish,★★☆☆☆ →,3.65,0.0,
TU,14.27,-1.96,32.5,26.92,Oversold,1.55,14.7791,Bearish,★★☆☆☆ ↑,-1.89,0.0,
SM,18.37,-2.64,32.44,35.64,Neutral,5.24,19.6825,Bearish,★★☆☆☆ →,-1.71,0.0,
SMMT,16.95,-5.99,32.38,35.42,Neutral,4.97,18.7556,Bearish,★★☆☆☆ →,-3.09,0.0,
JEF,52.49,-5.42,32.37,41.31,Neutral,4.2,55.2389,Bearish,★★☆☆☆ →,-0.97,0.0,
NTNX,64.6,-1.99,32.27,35.06,Neutral,3.41,68.7185,Bearish,★★☆☆☆ →,-7.81,0.0,
RHI,26.15,-1.95,32.16,33.69,Neutral,4.25,27.7748,Bearish,★★☆☆☆ →,2.63,0.0,
IVES,31.82,-1.0,32.16,39.54,Neutral,2.9,33.1633,Bearish,★★☆☆☆ →,-4.76,0.0,
SONO,15.88,-4.11,32.15,41.8,Neutral,4.76,16.6225,Bearish,★★☆☆☆ →,-3.23,0.0,
DKS,208.89,-3.45,32.13,36.04,Neutral,3.32,220.2396,Bearish,★★☆☆☆ →,-3.37,0.0,
TTAN,84.97,-4.89,32.06,30.02,Neutral,4.23,93.337,Bearish,★★☆☆☆ →,-7.77,0.0,
VERX,19.95,-1.09,32.04,34.85,Neutral,5.82,21.5088,Bearish,★★☆☆☆ →,0.2,0.0,
TRIP,14.38,-3.88,32.0,36.57,Neutral,5.9,15.504,Bearish,★★☆☆☆ →,-2.9,0.0,
QURE,30.33,1.51,31.96,35.87,Neutral,20.99,39.8487,Bearish,★★☆☆☆ →,-0.36,0.0,
LEGN,29.72,-1.88,31.81,30.57,Neutral,4.53,31.6483,Bearish,★★☆☆☆ →,-7.27,0.0,
EXTR,17.03,-3.46,31.79,35.47,Neutral,6.78,18.5033,Bearish,★★☆☆☆ →,-4.33,0.0,
ENPH,27.53,-4.01,31.73,34.13,Neutral,8.0,31.6243,Bearish,★★☆☆☆ →,-5.1,0.0,
SN,84.67,-3.83,31.7,36.09,Neutral,6.03,91.3829,Bearish,★★☆☆☆ →,-0.02,0.0,
DKNG,28.82,-2.57,31.65,34.86,Neutral,5.12,31.0776,Bearish,★★☆☆☆ →,0.73,0.0,
VYX,10.32,-4.22,31.65,32.91,Neutral,4.65,11.2113,Bearish,★★☆☆☆ →,-6.48,0.0,
NTAP,106.8,-2.41,31.61,32.42,Neutral,2.74,113.3971,Bearish,★★☆☆☆ →,-5.77,0.0,
LNTH,52.5,-0.96,31.6,43.51,Neutral,5.09,54.3033,Bearish,★★☆☆☆ →,-9.03,0.0,
EBAY,82.16,-2.02,31.6,38.35,Neutral,4.57,86.7358,Bearish,★★☆☆☆ →,0.59,0.0,
MBLY,11.83,-3.98,31.57,32.08,Neutral,3.76,12.9856,Bearish,★★☆☆☆ →,-4.98,0.0,
QRVO,81.63,-3.94,31.55,34.64,Neutral,4.3,88.4633,Bearish,★★☆☆☆ →,-6.75,0.0,
KSS,15.98,-4.63,31.39,45.11,Neutral,6.25,16.7438,Bearish,★★☆☆☆ →,-0.84,0.0,
SNN,32.55,-0.43,31.37,31.79,Neutral,2.76,34.5055,Bearish,★★☆☆☆ →,-12.07,0.0,
APLS,20.1,-1.13,31.32,38.58,Neutral,8.04,21.8644,Bearish,★★☆☆☆ →,-1.81,0.0,
RBRK,69.63,-2.68,31.23,37.95,Neutral,4.9,74.3045,Bearish,★★☆☆☆ →,-4.09,0.0,
DXCM,58.49,0.74,31.2,38.78,Neutral,5.41,61.4963,Bearish,★★☆☆☆ →,-4.4,0.0,
GLW,81.1,-1.17,31.1,41.77,Neutral,4.47,85.3037,Bearish,★★☆☆☆ →,-4.5,0.0,
ON,46.02,-1.92,31.07,38.02,Neutral,4.8,49.1432,Bearish,★★☆☆☆ →,-4.68,0.0,
EL,86.11,-2.35,31.05,36.85,Neutral,3.89,91.8131,Bearish,★★☆☆☆ →,-7.29,0.0,
INMD,13.91,-1.83,30.99,32.18,Neutral,2.46,14.6641,Bearish,★★☆☆☆ →,-4.92,0.0,
RGC,12.93,2.62,30.99,39.35,Neutral,8.58,14.4084,Bearish,★★☆☆☆ →,-1.52,0.0,
ST,28.81,-4.06,30.97,36.87,Neutral,4.43,30.9292,Bearish,★★☆☆☆ →,-6.25,0.0,
IOT,36.46,-3.57,30.96,39.45,Neutral,4.23,38.6634,Bearish,★★☆☆☆ →,-5.84,0.0,
KGS,32.92,-2.31,30.91,39.01,Neutral,4.01,34.3888,Bearish,★★☆☆☆ →,-9.24,0.0,
SHC,15.26,-2.43,30.9,37.08,Neutral,4.18,16.0507,Bearish,★★☆☆☆ →,-7.12,0.0,
QFIN,22.21,-1.02,30.87,38.1,Neutral,5.58,23.6504,Bearish,★★☆☆☆ →,0.09,0.0,
FTAI,152.8,-3.47,30.63,40.26,Neutral,7.07,163.6406,Bearish,★★☆☆☆ →,-1.42,0.0,
CE,36.93,-5.16,30.57,40.22,Neutral,6.02,39.636,Bearish,★★☆☆☆ →,-1.1,0.0,
XRPT,7.5,-9.86,30.49,37.95,Neutral,20.21,9.9071,Bearish,★★☆☆☆ →,-4.82,0.0,
GPN,72.57,-2.08,30.43,30.1,Neutral,3.89,78.7131,Bearish,★★☆☆☆ →,-9.24,0.0,
TOST,34.69,-3.37,30.41,40.83,Neutral,5.79,36.9188,Bearish,★★☆☆☆ →,-2.67,0.0,
CC,11.25,-5.38,30.34,31.64,Neutral,6.55,12.7071,Bearish,★★☆☆☆ →,-7.2,0.0,
NVCR,11.27,-0.44,30.3,35.39,Neutral,5.25,12.1334,Bearish,★★☆☆☆ →,-6.08,0.0,
ETSY,54.63,-4.33,30.27,34.96,Neutral,6.8,62.4567,Bearish,★★☆☆☆ →,-6.25,0.0,
TOL,126.8,-2.72,30.26,32.3,Neutral,2.82,133.5343,Bearish,★★☆☆☆ →,-5.15,0.0,
SPT,9.62,-4.28,30.26,36.31,Neutral,7.64,10.5901,Bearish,★★☆☆☆ →,-5.78,0.0,
UAMY,6.8,-7.79,30.21,41.46,Neutral,14.52,8.2638,Bearish,★★☆☆☆ →,-2.37,0.0,
BEAM,22.02,1.38,30.16,41.17,Neutral,8.12,23.4955,Bearish,★★☆☆☆ →,-3.17,0.0,
GOF,12.44,-3.64,29.99,31.45,Neutral,2.29,13.1395,Bearish,★★☆☆☆ →,-3.18,0.0,
KNX,41.86,-2.58,29.98,41.0,Neutral,4.08,44.2032,Bearish,★★☆☆☆ →,-6.54,0.0,
ARES,142.01,-3.0,29.95,34.57,Neutral,3.95,150.5694,Bearish,★★☆☆☆ →,-7.19,0.0,
IE,12.22,-5.05,29.93,41.96,Neutral,7.51,13.3893,Bearish,★★☆☆☆ →,-2.94,0.0,
PLAY,14.74,4.17,29.92,40.98,Neutral,6.14,15.3942,Bearish,★★☆☆☆ →,4.02,0.0,
FOUR,67.6,-3.26,29.89,38.34,Neutral,5.32,71.3281,Bearish,★★☆☆☆ →,1.29,0.0,
UPWK,16.19,-1.76,29.88,45.31,Neutral,6.21,16.825,Bearish,★★☆☆☆ →,-8.53,0.0,
